Original_Row,Field,Action,Reason
17817,Aadhaar_Number,Modified,Filled placeholder Aadhaar
17826,Aadhaar_Number,Modified,Filled placeholder Aadhaar
17910,Aadhaar_Number,Modified,Filled placeholder Aadhaar
18209,Aadhaar_Number,Modified,Filled placeholder Aadhaar
18597,Aadhaar_Number,Modified,Filled placeholder Aadhaar
19175,Aadhaar_Number,Modified,Filled placeholder Aadhaar
19899,Aadhaar_Number,Modified,Filled placeholder Aadhaar
20823,Aadhaar_Number,Modified,Filled placeholder Aadhaar
20874,Aadhaar_Number,Modified,Filled placeholder Aadhaar
21214,Aadhaar_Number,Modified,Filled placeholder Aadhaar
21308,Aadhaar_Number,Modified,Filled placeholder Aadhaar
21712,Aadhaar_Number,Modified,Filled placeholder Aadhaar
22275,Aadhaar_Number,Modified,Filled placeholder Aadhaar
22358,Aadhaar_Number,Modified,Filled placeholder Aadhaar
22473,Aadhaar_Number,Modified,Filled placeholder Aadhaar
22547,Aadhaar_Number,Modified,Filled placeholder Aadhaar
23012,Aadhaar_Number,Modified,Filled placeholder Aadhaar
23255,Aadhaar_Number,Modified,Filled placeholder Aadhaar
23669,Aadhaar_Number,Modified,Filled placeholder Aadhaar
23809,Aadhaar_Number,Modified,Filled placeholder Aadhaar
23891,Aadhaar_Number,Modified,Filled placeholder Aadhaar
24125,Aadhaar_Number,Modified,Filled placeholder Aadhaar
24232,Aadhaar_Number,Modified,Filled placeholder Aadhaar
24281,Aadhaar_Number,Modified,Filled placeholder Aadhaar
24388,Aadhaar_Number,Modified,Filled placeholder Aadhaar
24453,Aadhaar_Number,Modified,Filled placeholder Aadhaar
24758,Aadhaar_Number,Modified,Filled placeholder Aadhaar
25274,Aadhaar_Number,Modified,Filled placeholder Aadhaar
25390,Aadhaar_Number,Modified,Filled placeholder Aadhaar
25558,Aadhaar_Number,Modified,Filled placeholder Aadhaar
26052,Aadhaar_Number,Modified,Filled placeholder Aadhaar
26275,Aadhaar_Number,Modified,Filled placeholder Aadhaar
26392,Aadhaar_Number,Modified,Filled placeholder Aadhaar
26420,Aadhaar_Number,Modified,Filled placeholder Aadhaar
26542,Aadhaar_Number,Modified,Filled placeholder Aadhaar
27246,Aadhaar_Number,Modified,Filled placeholder Aadhaar
27292,Aadhaar_Number,Modified,Filled placeholder Aadhaar
27479,Aadhaar_Number,Modified,Filled placeholder Aadhaar
28298,Aadhaar_Number,Modified,Filled placeholder Aadhaar
28376,Aadhaar_Number,Modified,Filled placeholder Aadhaar
28507,Aadhaar_Number,Modified,Filled placeholder Aadhaar
29060,Aadhaar_Number,Modified,Filled placeholder Aadhaar
29180,Aadhaar_Number,Modified,Filled placeholder Aadhaar
29602,Aadhaar_Number,Modified,Filled placeholder Aadhaar
30435,Aadhaar_Number,Modified,Filled placeholder Aadhaar
30895,Aadhaar_Number,Modified,Filled placeholder Aadhaar
31269,Aadhaar_Number,Modified,Filled placeholder Aadhaar
31492,Aadhaar_Number,Modified,Filled placeholder Aadhaar
31494,Aadhaar_Number,Modified,Filled placeholder Aadhaar
31518,Aadhaar_Number,Modified,Filled placeholder Aadhaar
31817,Aadhaar_Number,Modified,Filled placeholder Aadhaar
31843,Aadhaar_Number,Modified,Filled placeholder Aadhaar
32216,Aadhaar_Number,Modified,Filled placeholder Aadhaar
32636,Aadhaar_Number,Modified,Filled placeholder Aadhaar
33081,Aadhaar_Number,Modified,Filled placeholder Aadhaar
33425,Aadhaar_Number,Modified,Filled placeholder Aadhaar
33522,Aadhaar_Number,Modified,Filled placeholder Aadhaar
33741,Aadhaar_Number,Modified,Filled placeholder Aadhaar
33830,Aadhaar_Number,Modified,Filled placeholder Aadhaar
34308,Aadhaar_Number,Modified,Filled placeholder Aadhaar
34317,Aadhaar_Number,Modified,Filled placeholder Aadhaar
34662,Aadhaar_Number,Modified,Filled placeholder Aadhaar
34827,Aadhaar_Number,Modified,Filled placeholder Aadhaar
34880,Aadhaar_Number,Modified,Filled placeholder Aadhaar
34894,Aadhaar_Number,Modified,Filled placeholder Aadhaar
34913,Aadhaar_Number,Modified,Filled placeholder Aadhaar
35201,Aadhaar_Number,Modified,Filled placeholder Aadhaar
35250,Aadhaar_Number,Modified,Filled placeholder Aadhaar
35480,Aadhaar_Number,Modified,Filled placeholder Aadhaar
35637,Aadhaar_Number,Modified,Filled placeholder Aadhaar
35723,Aadhaar_Number,Modified,Filled placeholder Aadhaar
35914,Aadhaar_Number,Modified,Filled placeholder Aadhaar
35955,Aadhaar_Number,Modified,Filled placeholder Aadhaar
36323,Aadhaar_Number,Modified,Filled placeholder Aadhaar
36332,Aadhaar_Number,Modified,Filled placeholder Aadhaar
36397,Aadhaar_Number,Modified,Filled placeholder Aadhaar
36804,Aadhaar_Number,Modified,Filled placeholder Aadhaar
37014,Aadhaar_Number,Modified,Filled placeholder Aadhaar
37259,Aadhaar_Number,Modified,Filled placeholder Aadhaar
37372,Aadhaar_Number,Modified,Filled placeholder Aadhaar
38127,Aadhaar_Number,Modified,Filled placeholder Aadhaar
38319,Aadhaar_Number,Modified,Filled placeholder Aadhaar
38524,Aadhaar_Number,Modified,Filled placeholder Aadhaar
38603,Aadhaar_Number,Modified,Filled placeholder Aadhaar
38744,Aadhaar_Number,Modified,Filled placeholder Aadhaar
38895,Aadhaar_Number,Modified,Filled placeholder Aadhaar
39034,Aadhaar_Number,Modified,Filled placeholder Aadhaar
39305,Aadhaar_Number,Modified,Filled placeholder Aadhaar
39359,Aadhaar_Number,Modified,Filled placeholder Aadhaar
39478,Aadhaar_Number,Modified,Filled placeholder Aadhaar
39535,Aadhaar_Number,Modified,Filled placeholder Aadhaar
39564,Aadhaar_Number,Modified,Filled placeholder Aadhaar
39628,Aadhaar_Number,Modified,Filled placeholder Aadhaar
39673,Aadhaar_Number,Modified,Filled placeholder Aadhaar
39861,Aadhaar_Number,Modified,Filled placeholder Aadhaar
40036,Aadhaar_Number,Modified,Filled placeholder Aadhaar
40152,Aadhaar_Number,Modified,Filled placeholder Aadhaar
40192,Aadhaar_Number,Modified,Filled placeholder Aadhaar
40205,Aadhaar_Number,Modified,Filled placeholder Aadhaar
40209,Aadhaar_Number,Modified,Filled placeholder Aadhaar
40817,Aadhaar_Number,Modified,Filled placeholder Aadhaar
41488,Aadhaar_Number,Modified,Filled placeholder Aadhaar
41911,Aadhaar_Number,Modified,Filled placeholder Aadhaar
42302,Aadhaar_Number,Modified,Filled placeholder Aadhaar
42327,Aadhaar_Number,Modified,Filled placeholder Aadhaar
42365,Aadhaar_Number,Modified,Filled placeholder Aadhaar
42375,Aadhaar_Number,Modified,Filled placeholder Aadhaar
42411,Aadhaar_Number,Modified,Filled placeholder Aadhaar
42444,Aadhaar_Number,Modified,Filled placeholder Aadhaar
42461,Aadhaar_Number,Modified,Filled placeholder Aadhaar
42790,Aadhaar_Number,Modified,Filled placeholder Aadhaar
42988,Aadhaar_Number,Modified,Filled placeholder Aadhaar
43181,Aadhaar_Number,Modified,Filled placeholder Aadhaar
43244,Aadhaar_Number,Modified,Filled placeholder Aadhaar
43633,Aadhaar_Number,Modified,Filled placeholder Aadhaar
43639,Aadhaar_Number,Modified,Filled placeholder Aadhaar
43748,Aadhaar_Number,Modified,Filled placeholder Aadhaar
43807,Aadhaar_Number,Modified,Filled placeholder Aadhaar
43891,Aadhaar_Number,Modified,Filled placeholder Aadhaar
43924,Aadhaar_Number,Modified,Filled placeholder Aadhaar
558,Student_Name,Modified,Normalized case
1137,Student_Name,Modified,Normalized case
1594,Student_Name,Modified,Normalized case
1820,Student_Name,Modified,Normalized case
2348,Student_Name,Modified,Normalized case
2716,Student_Name,Modified,Normalized case
2854,Student_Name,Modified,Normalized case
3532,Student_Name,Modified,Normalized case
3565,Student_Name,Modified,Normalized case
3923,Student_Name,Modified,Normalized case
4132,Student_Name,Modified,Normalized case
4152,Student_Name,Modified,Normalized case
4229,Student_Name,Modified,Normalized case
4293,Student_Name,Modified,Normalized case
4402,Student_Name,Modified,Normalized case
4680,Student_Name,Modified,Normalized case
4874,Student_Name,Modified,Normalized case
5341,Student_Name,Modified,Normalized case
6740,Student_Name,Modified,Normalized case
6823,Student_Name,Modified,Normalized case
7117,Student_Name,Modified,Normalized case
7876,Student_Name,Modified,Normalized case
8196,Student_Name,Modified,Normalized case
8229,Student_Name,Modified,Normalized case
8297,Student_Name,Modified,Normalized case
8460,Student_Name,Modified,Normalized case
8668,Student_Name,Modified,Normalized case
8740,Student_Name,Modified,Normalized case
9018,Student_Name,Modified,Normalized case
9207,Student_Name,Modified,Normalized case
9561,Student_Name,Modified,Normalized case
9872,Student_Name,Modified,Normalized case
10165,Student_Name,Modified,Normalized case
10292,Student_Name,Modified,Normalized case
11310,Student_Name,Modified,Normalized case
11444,Student_Name,Modified,Normalized case
11541,Student_Name,Modified,Normalized case
12228,Student_Name,Modified,Normalized case
12423,Student_Name,Modified,Normalized case
12616,Student_Name,Modified,Normalized case
12788,Student_Name,Modified,Normalized case
12969,Student_Name,Modified,Normalized case
13286,Student_Name,Modified,Normalized case
13454,Student_Name,Modified,Normalized case
13460,Student_Name,Modified,Normalized case
13510,Student_Name,Modified,Normalized case
13847,Student_Name,Modified,Normalized case
14055,Student_Name,Modified,Normalized case
14357,Student_Name,Modified,Normalized case
14453,Student_Name,Modified,Normalized case
14493,Student_Name,Modified,Normalized case
14629,Student_Name,Modified,Normalized case
14813,Student_Name,Modified,Normalized case
15015,Student_Name,Modified,Normalized case
15582,Student_Name,Modified,Normalized case
16089,Student_Name,Modified,Normalized case
16283,Student_Name,Modified,Normalized case
16340,Student_Name,Modified,Normalized case
16407,Student_Name,Modified,Normalized case
16564,Student_Name,Modified,Normalized case
16769,Student_Name,Modified,Normalized case
16907,Student_Name,Modified,Normalized case
17205,Student_Name,Modified,Normalized case
17525,Student_Name,Modified,Normalized case
17541,Student_Name,Modified,Normalized case
17933,Student_Name,Modified,Normalized case
17987,Student_Name,Modified,Normalized case
18155,Student_Name,Modified,Normalized case
18618,Student_Name,Modified,Normalized case
19186,Student_Name,Modified,Normalized case
19472,Student_Name,Modified,Normalized case
19677,Student_Name,Modified,Normalized case
19971,Student_Name,Modified,Normalized case
20023,Student_Name,Modified,Normalized case
20301,Student_Name,Modified,Normalized case
20386,Student_Name,Modified,Normalized case
20439,Student_Name,Modified,Normalized case
20482,Student_Name,Modified,Normalized case
20908,Student_Name,Modified,Normalized case
20917,Student_Name,Modified,Normalized case
21616,Student_Name,Modified,Normalized case
21886,Student_Name,Modified,Normalized case
22291,Student_Name,Modified,Normalized case
22545,Student_Name,Modified,Normalized case
22803,Student_Name,Modified,Normalized case
23081,Student_Name,Modified,Normalized case
23260,Student_Name,Modified,Normalized case
23670,Student_Name,Modified,Normalized case
23740,Student_Name,Modified,Normalized case
23758,Student_Name,Modified,Normalized case
23949,Student_Name,Modified,Normalized case
24173,Student_Name,Modified,Normalized case
24442,Student_Name,Modified,Normalized case
25126,Student_Name,Modified,Normalized case
25373,Student_Name,Modified,Normalized case
25689,Student_Name,Modified,Normalized case
26064,Student_Name,Modified,Normalized case
